# instance_id=u4_t80,n_usvs=4,n_tasks=80,seed=2026051908
# battery_capacity=3194.3810064792,battery_policy=max_single_trip_energy,battery_safety_factor=1.20,max_single_trip_energy=2661.9841720660,farthest_task_id=13,map_width=1000,map_height=1000,speed=5.0,charge_time=10.0,energy_cost_per_distance=1.0,energy_cost_per_task_time=5.0
task_id,x,y,t1,t2,t3
0,837.0135198735483,486.7237485224861,4.379685813886546,5.861910714899122,6.870447146605586
1,766.2076963837036,475.2118906365729,12.046855144304576,16.73558749421135,20.917140498506534
2,64.32025787784667,6.263944303119939,8.623451553727607,10.203295898618727,11.396640586379451
3,120.62387195956215,715.1671598242474,8.848057396722549,11.714619684150762,14.925270199175241
4,599.8779729312638,4.966432515998376,8.467863853501333,11.176078018336725,12.54339166927172
5,500.7565847731429,838.6808129142436,5.358378470863533,6.301277964461165,7.141401845430135
6,966.7190248010429,217.227081032358,9.88359448682734,13.704836030583035,15.11226619502073
7,404.532673387918,121.87827873794099,6.83192300974117,8.966849181452229,11.356355913556598
8,175.65427528882438,468.8900714146947,8.371814851158137,10.870267397453404,13.970043759700673
9,469.04212037977544,573.3824770202149,5.4548967974322835,6.246836869330818,6.892840517742334
10,96.85312669352675,346.69526241049056,8.295335889445836,9.97708686903125,11.602283863368926
11,703.2891808535179,580.9834630734504,8.0569620537446,10.484165185775487,13.288985650692322
12,366.03405291653723,532.0258224958735,12.974894595606505,14.765153569060912,18.628391976457113
13,891.1359680803724,934.6676810354667,11.450438456525843,15.78876904700729,20.31129075794158
14,348.64533510727,228.60679179508048,5.925616294851377,7.083717374337155,8.196126272432133
15,799.6445412682107,405.04272567959407,14.855517297734098,18.306087014414707,21.89783380846334
16,534.6241621626848,137.69524401038825,9.560900231400536,11.055788601337902,13.75441288290528
17,141.1319748782308,919.1616780025649,7.8178027162237385,9.731753108365933,10.710862625473814
18,929.510830552893,373.6690326250822,12.79822252012351,17.189069373101326,18.928736561957358
19,667.7760230449504,177.47055615487128,4.057258682793277,5.76381430990646,6.794195668570399
20,62.66718158592488,469.3522639460259,6.535058347060222,8.745613948590954,11.013537876670721
21,764.4353911910526,552.1518733663445,6.210772170888986,8.420936290358775,9.522984416324555
22,615.9820824402034,375.55405195043045,4.881381061844854,5.829778047714997,6.470725725763555
23,125.65589813926425,78.314892195266,6.68886803400973,9.526141099628957,11.550647429142526
24,958.140244627394,718.2624750756931,15.703541091299106,18.296002820813705,22.736819483900824
25,844.9355750090273,741.1376422839378,11.89380609315079,15.988643657948339,20.20801212590202
26,25.89888064758561,803.3060408940506,6.708307455257118,8.66654728425495,9.617244940961001
27,239.54146857466452,338.0017053866962,11.66095948509896,15.348100802341595,17.387592060714113
28,368.84489294415636,625.9968482615426,14.873560468364307,17.891622229767734,22.62863516615821
29,253.65646455220613,184.41087039169213,13.373831144156119,16.809024653451054,21.45067715858114
30,424.0688645805221,562.01562769136,9.332544839218,12.706857736123723,15.68460087663759
31,574.8348529425944,493.3627889089713,10.542369201696077,13.745052627834392,17.865460110055658
32,730.3757673059634,558.6654527697297,11.583035161967203,13.252876618625432,16.762440909872378
33,778.4121193283382,724.9970217392724,14.334056799669264,18.14472723484304,20.821914857655642
34,281.61834875383306,535.3250190090673,12.475369309345622,16.3603834164405,20.593624501479617
35,578.7402616639378,836.6594770054855,6.549407890231361,8.62643353304269,10.592918869235248
36,988.9941735274206,560.1472457148533,4.856991689100896,6.321832065583828,8.151550478664804
37,937.0270634651754,551.7531878655184,14.438017227569308,16.419315910476797,18.291861242157424
38,392.84383455301406,809.036671429363,12.961773555098269,18.489086184220866,20.73986952393383
39,815.0470365295065,847.2933092282581,6.488518009580452,7.957779543745999,9.991252940914116
40,348.13895245555227,68.19362810708085,16.235509176254965,18.61962629579333,20.89903279189442
41,528.1402316283234,813.6947777249014,4.5270887604165715,5.702680581747631,6.432923978295443
42,880.6808467457882,730.9449953290843,9.23322485653509,12.34787002790154,14.338465421790879
43,953.7525563339265,857.8133444143862,10.93667732017294,14.566782096259335,16.398080467530388
44,906.8795525804975,449.73908769849027,14.604290723922004,18.266724467149317,21.06238413006428
45,775.249762076875,826.9421095124075,16.10792859714148,18.32702025734528,22.35708768045249
46,278.1619599965202,355.52111390267106,9.605849617647047,11.017063391246396,14.065430869142892
47,665.3914382173592,617.9579846932786,14.776158875676675,18.49225674476853,21.18369554900085
48,415.37451363137865,729.6669409266703,12.963667044339392,18.16291231178491,20.023029845365123
49,746.0279266346303,597.5215856293895,14.086679354921282,17.76718458007685,21.636308654198572
50,406.55392991467386,599.7708745271709,15.681836013727418,19.01949455267514,22.81490297445516
51,211.82149751273315,185.27875717892607,6.847278329853684,9.761836118632683,12.087563901178571
52,315.82831599052344,293.87969236982434,5.908128186254033,6.8730906372806375,8.725269903798011
53,481.5133206183686,64.204917637253,6.778810431682848,9.23524992356081,11.984014005004495
54,874.5138324040421,611.3251668183452,10.883550831762156,12.823817512759899,16.468900707476323
55,502.45139069080034,373.40521139419457,12.428240112536994,16.70504907117539,20.175947262447885
56,425.3436185423548,226.86596936391012,17.207285713744177,19.79109874753291,25.4741544136446
57,191.53760202637514,470.99964848995967,12.631542520427917,14.902711483556576,16.64168224633647
58,358.57206403685905,102.67473709616858,13.551407183497892,16.390903421594913,19.330368358974845
59,907.5320866468176,656.3379247569871,12.045395578952116,14.319282293316673,17.297638681692323
60,992.9581358552192,677.867808374566,11.198330923181482,13.945867142130325,17.61045773830358
61,460.574732653146,270.39029473471174,4.229128612373071,5.072068215621932,5.905029851660106
62,410.9128961199575,20.457026605850025,9.134027586929465,11.033213193831743,12.246364929900949
