# instance_id=u6_t100,n_usvs=6,n_tasks=100,seed=2026051914
# battery_capacity=3273.3134978879,battery_policy=max_single_trip_energy,battery_safety_factor=1.20,max_single_trip_energy=2727.7612482399,farthest_task_id=6,map_width=1000,map_height=1000,speed=5.0,charge_time=10.0,energy_cost_per_distance=1.0,energy_cost_per_task_time=5.0
task_id,x,y,t1,t2,t3
0,94.96899854783403,511.11323155114354,15.105596979144778,17.340451922057703,19.16710137233043
1,273.2331241897511,23.889041585021474,7.428139097497711,8.874455365651048,10.216125765650363
2,413.8671131874986,185.82240789709502,6.065852454154849,7.168266968662964,9.312015614779652
3,729.4148155807162,151.25389918373378,4.9522563599128215,6.156012321509667,7.317868952722089
4,832.7520219975439,344.20975702661593,6.408238512386619,7.320952269197193,9.299517089713191
5,135.67737587290173,573.3400311422165,12.379211670223057,16.584978424475814,21.44905765275643
6,914.8847121169356,960.7606998570498,13.23010685021071,14.73999454378172,16.813714815657633
7,46.13293757125514,333.26224223138365,6.47466576311454,8.90001551044485,10.594081169641116
8,359.13395377324196,851.6116349303029,12.070205038222733,14.65453076771754,18.856903422059904
9,737.7952319637324,777.0990490435236,13.661145626759293,16.47610927071871,19.131464590014645
10,29.16149254737355,276.9192811033553,15.129094497255235,17.261620837626978,21.03126584506559
11,6.146736227283456,272.443733664405,14.809057119311994,18.70144109093703,21.28567080809626
12,278.35889304942117,911.4366374227353,9.707090958769882,13.035777706568966,15.03327245821855
13,801.9347745447742,182.57457835902224,14.81551040269961,17.131205732238527,19.370373097093637
14,63.011076829499025,922.5590420602781,14.595588786737132,19.854056615288066,23.960688077584706
15,793.8868202400326,216.07726607080969,6.122272166495534,7.271021047371367,8.269940670939494
16,935.052281267408,380.80578372442807,6.044406876470457,7.961108568940435,9.507493328554975
17,952.1226987319137,775.8335100975202,9.384322084889117,11.272748326430065,12.926220350860731
18,844.5827152514125,574.2405174842614,16.974031707548676,19.89771243607348,24.912147711210142
19,319.26715747415466,799.117516874851,8.97600610009917,12.13417210816532,14.47344601120468
20,976.1724311149989,527.6146748971585,6.886794097903326,9.481014928620683,11.89157560127736
21,631.3666687419018,819.3591866997792,10.94606046454806,12.163566715371367,14.478344015053827
22,673.5663210759658,351.43158872815684,10.233808929636815,12.045085480599512,14.714019951784493
23,131.50887354942097,178.07443971099747,11.989646999971734,14.892495602185608,17.472904403935683
24,814.0905224145648,628.5266473438127,15.775276880562934,19.026621478995253,21.72821343150102
25,896.5904824631551,663.3839155463418,6.091727374677137,7.365874292338109,8.806285046231759
26,438.1530635186799,559.7857129792382,14.731793225202296,16.67326231115755,20.612113933723514
27,780.6967043911336,686.2472891905669,14.165265180973886,19.78860108823819,24.173774416179004
28,525.8145374456664,309.2544014228699,11.217518389657565,14.94096088726621,18.667589534187645
29,25.44088224029384,273.93617217607647,13.643404615429787,17.431177635408158,21.544670041440142
30,560.8274731972245,56.00443822629819,13.010542323897313,16.130165223330735,19.444405397165724
31,133.7190686807347,422.8298460546406,17.440478861381802,19.78229156178392,24.27680996036776
32,748.693838473114,993.0691073153369,12.459154531436713,17.473713519187363,19.96840953578442
33,204.5410840753772,173.7663411693986,9.084735275196017,11.763337385160515,14.641814641983958
34,139.0155709272216,717.4378251352516,10.836791111199744,14.626253894967705,18.36487140501975
35,128.54025392368263,467.1269548460649,9.28155689794914,10.589196865273621,11.93636762904255
36,204.68400395657872,986.5557010433814,16.077911142592104,18.66834565704424,21.371368482087927
37,596.1752954196454,532.913223784406,9.257685179955903,11.191215652060148,12.926403384159167
38,163.02432090810836,914.3552196979423,10.587545911402415,13.844064424859654,15.454875941364719
39,916.8028918786533,172.2587883254092,9.820456186389146,12.635477662712074,16.14642138325382
40,67.83517904231218,621.995530564452,9.755114474127053,11.960784719364998,14.617233950558001
41,769.503704936128,105.80143537477615,12.0360658215323,16.869556796295623,21.418443735514046
42,663.3137391043049,662.4878456376192,5.093075803432239,5.753585105594945,7.073959117259741
43,409.2838050953218,148.18862274641586,12.630796604095638,15.057487170698675,16.74641348555996
44,288.9227527089865,982.6416761291327,10.770317362871488,13.774204994406174,15.516940690182961
45,824.2790935050552,126.86651174772679,14.982740665816577,19.617923074768797,24.18270078949281
46,734.1181389534486,341.4544489011618,11.863267727262276,15.379005840700254,18.94477898342241
47,426.63881950029224,332.203511679094,10.170400482422775,14.030790218091846,15.61348839818454
48,160.68406384924683,791.4118034535604,13.139132834780844,14.686085265128165,16.892183783949886
49,25.045184285851896,850.4206752616005,5.172485069189198,6.106572069116891,7.78112438610217
50,611.8572236176362,434.3895449516778,14.018172150849457,16.688128616115677,20.52805488835804
51,593.5487761248895,403.2669476631774,12.866516910909374,15.002943083357335,18.946382536154026
52,924.4971095832825,470.3242958761026,7.107549417843051,9.720726329968599,11.976991740186714
53,35.934154158822395,526.5753076113816,5.461758637522854,6.937195998266119,7.9831973600107755
54,68.24945933737948,405.3679885810154,8.720629537538006,12.001222007467948,15.333904582633203
55,251.62308221370944,864.2686287859366,16.11978264651614,19.406757909207393,21.740868429793743
56,41.0737579575956,468.6888791360003,4.1057426737385265,5.050672147096566,6.037952901786467
57,390.0741177323552,205.992365021598,4.724517102254445,6.462303249198756,7.292862475240487
58,700.4796419535975,190.20674941969762,6.402591626281909,7.8323798352297285,10.13719002874723
59,315.8871853222698,264.63347767173826,10.3411118032481,14.276090061318035,17.914683005153577
60,737.1465552911637,707.3690031818326,11.712587205693994,14.41184443223247,18.561638546995205
61,512.0230526996717,386.6737139885895,14.023922230557552,17.221782293850673,21.16344053264291
62,735.439469221182,713.9502367665758,12.350481725405507,14.884488710155285,17.757506052379576
63,449.58142956363525,316.54971653336406,12.034875244465955,13.890029552035651,17.398129525073465
64,776.4341184119902,931.5698943846292,15.846644689633763,19.672378194871065,24.970037514454592
65,188.70952145020692,134.42419396495808,6.722515979835465,8.000924836157138,9.41695528190086
66,507.782226490298,47.871001512225234,14.364486547332742,16.897795777624687,19.656515747132797
67,147.4973786746847,193.1371483186537,5.6409826979750415,7.5483392929227415,9.779893105872354
68,892.1930779578156,321.5002950207206,15.25890265830664,19.268833155813383,23.496009846616925
69,328.5709015768398,203.66015354398058,13.560697789882088,15.59514188755822,17.283508764733615
70,3.969484252124844,169.40552303133728,12.431378090434249,16.621951720274392,20.90904896055355
71,822.227366769488,144.12213239928573,10.505251143140008,12.426602074114726,15.437801297378064
72,546.2978290364779,54.44326782752218,9.780085765944861,13.741527760880178,16.593252875551755
73,248.03118929638546,142.96033840310307,16.034651038059412,17.82641628770857,20.316984894427062
74,20.293224211888948,521.6053654560807,14.806160432845601,18.80487848159839,21.389872082547424
