# instance_id=u15_t200,n_usvs=15,n_tasks=200,seed=2026052606
# battery_capacity=3332.5231947652,battery_policy=max_single_trip_energy,battery_safety_factor=1.20,max_single_trip_energy=2777.1026623043,farthest_task_id=46,map_width=1000,map_height=1000,speed=5.0,charge_time=10.0,energy_cost_per_distance=1.0,energy_cost_per_task_time=5.0
task_id,x,y,t1,t2,t3
0,109.90662306259847,672.2286036933162,7.991620449449382,11.158663460843515,12.913638203326844
1,464.31506219312746,832.441861038732,12.026535952213022,16.01642895210371,20.81318730037276
2,469.8379926968289,540.3177690294104,4.421460236193759,5.48589226393586,6.5372296657965245
3,459.43737395122554,949.6049696364446,12.229852290790406,14.634725903685702,16.38552386545043
4,246.1990665684629,116.90780937505585,12.26359901100006,16.692627677095693,20.775748181155755
5,463.96245134272687,992.4625520804223,10.089989145315503,11.485215877382888,13.113597205165865
6,883.6680526530259,474.37116425714356,9.522676388625943,12.869892367842672,16.10524090959341
7,279.8104176487016,685.0199010144033,4.914119686513755,5.640602523533534,7.008339642125392
8,691.4111325429947,768.809581705871,14.110395178267717,18.31690019698554,21.811987509228427
9,728.3552532884773,939.0619079908923,11.724202630713389,13.264172477759178,16.737084807971357
10,476.76596971860454,979.3428035988625,12.922439554422375,15.987470118847854,20.235544816338713
11,244.81332899715702,968.6171727768893,4.893004947377346,5.634865248100958,6.441883356677451
12,392.5151185388275,63.2260561390019,10.46072017074784,13.669986213911336,17.389507456528946
13,382.63509510013495,814.4683280217102,11.187749033443191,14.247494364783703,15.749089657603959
14,505.08538264696,280.58181300960814,9.846117904655115,11.384005990130836,13.610106063302847
15,567.0929871653844,962.5930420376485,7.626370424950004,9.123263156451571,11.102016750838388
16,106.49844494975858,452.45789954418206,9.336217000560247,12.489282601211674,14.15024289666763
17,824.2440429681609,383.86189160690043,4.319297601079031,6.165537180126764,7.259211635603698
18,230.92440437401086,313.6332410024559,4.185864305790529,5.387874598598636,6.470597929303314
19,91.79051518871884,928.3001320876763,10.345325462610305,11.53354042135828,13.614838071122398
20,172.45179334830996,257.01721682229197,13.97526956282662,17.267789225223222,19.821334648640544
21,522.2924702295229,433.5712105630608,8.890568119327535,10.572355331432604,12.334616383910358
22,481.1434989139406,805.8597408260023,16.518205598265514,18.494521016723994,22.468068333976554
23,169.005695255929,892.0096657963683,12.11775187376432,16.054669376824307,19.403198543395202
24,347.69032338182683,203.25392140032417,5.372333455469377,6.319751812654774,7.927403636499638
25,843.84462526202,403.002729416592,4.496085786078298,6.189874684336796,7.972098411451566
26,843.0967337570958,468.79575843310926,14.778823371511109,18.233525157650128,20.591066969041307
27,453.0375792611945,532.3810353812594,12.22228981104333,14.521764762992987,17.30632197185328
28,692.663309888735,87.62369889105481,11.32517059539642,15.184305717132489,17.336946579625213
29,549.4760791208032,507.67004213167866,4.663175806964118,5.501893384800651,6.621439301526083
30,211.69309980176476,644.9661686804251,15.756560556922656,18.367936922293104,22.44896104402316
31,807.1456979478165,913.0012527256312,10.303308256804444,13.481586213737108,14.845625683669445
32,62.13495356259335,609.591535181634,10.234272360406912,13.466600152908889,15.513070808964143
33,698.1920339171315,587.7612404325179,11.510596918221456,13.094669679823731,16.50812632560255
34,549.7471833858605,369.57493253826254,9.369761668821145,10.779705552221277,12.348700652331702
35,276.3166606963388,777.3236144415272,14.558921505753991,17.860780581029175,21.72069245834972
36,968.4705262951805,480.5615902180865,6.090993148183747,8.008121449928861,9.35466930431301
37,855.4305152138953,791.7797269417038,12.77750393433193,14.449476185603979,17.611809640381118
38,768.6512921442758,547.1657713023727,13.88290036332022,17.343542646148077,19.461841402265694
39,505.03549379018386,211.37949501378063,8.76312752722637,11.280209206238936,14.300416649265866
40,0.0787585150179293,218.562567800489,17.091600085074894,19.952933620608224,22.15427486616045
41,299.55579572171797,956.7173823581618,9.347533795648467,12.201793704961693,14.218590806057268
42,168.8842636145278,116.4527594820306,17.23319598770103,19.35734868773322,23.76710081799325
43,837.1356661385965,840.8042295819938,13.384559009490276,17.538763886270416,22.277534189231883
44,806.8078120629483,205.9873147128728,15.138039231647925,17.616706911164798,22.863239509053066
45,506.5641125406748,50.84965484894954,5.049238409205395,5.933456731024293,7.604758650786193
46,960.8742592221269,940.2784958691072,13.112724445483995,18.35735979532906,20.819665384894297
47,63.2079698695005,159.47191308197907,10.446985997550495,14.23963226791276,18.287988214850866
48,948.1597609181235,562.8687432404977,10.734507733697583,12.573761642230785,14.991072566179486
49,308.36728666935477,285.3801301094673,14.370990247869834,19.3211456183372,21.366070262383825
50,15.551808668342048,65.30804372089038,9.133062894941748,12.272818659984868,14.637547422658738
51,887.4592669081934,58.21372856401996,7.807748422825112,10.913214000438424,13.775852287491965
52,79.53887516780489,917.9291493099071,16.529857509052178,19.952451481990227,25.818477671489262
53,302.06300360868,114.09416092366631,12.527651011028073,16.819279886969092,21.098311546773626
54,516.2427981409943,79.55560654946126,13.839923760898776,19.64868799513962,23.283690842897585
55,698.1717633728972,371.74360298575317,10.489845089590712,13.52681100372269,15.44203171040242
56,392.45445005562505,125.29712193071096,5.147412571964396,6.647683971552579,8.120200775731425
57,851.4280557742986,496.95803232427613,10.713131404269394,14.405705575393036,18.418849428429855
58,981.0474367250628,104.96486601295196,14.698915040714683,18.36560918902939,22.06900665895917
59,571.1223112931111,488.9685259350428,4.4617946386094856,6.210068294183033,6.888177326758552
60,334.09748219550903,565.4213438535323,5.599592358811187,7.480722520477071,8.77281070234715
61,83.24772402955227,850.4243197374257,10.714960182460045,14.050587867101411,18.005353133820776
62,110.61339320559182,103.6514650909417,4.23501391626061,5.280466837062368,6.353690235286485
63,239.70861885680284,829.9263428570177,4.199035637178639,5.017394490242294,5.976790092256883
64,41.68725648159022,266.0501333984665,10.38914725132203,14.469581017589116,16.39480041288504
65,893.1562662159241,672.4790727569524,10.37333218024745,12.880168523054568,15.042666277812364
66,524.0864441435947,812.5974812211846,9.251313340935457,12.321579435545747,14.269641772209363
67,990.1539571189527,646.5454797197749,14.340917103334972,18.24808379702682,20.761034457606712
68,546.1795196491981,302.60679985358416,5.8527777461100206,8.08912544272241,9.338059964295393
69,313.98839521208333,920.5726312575897,5.480027105621468,6.119206964215462,7.919148943934094
70,122.86670117976995,345.58894661402803,9.00446242204442,10.147037742024857,11.503128973094249
71,951.7699369304344,435.7914323647879,10.16822411053391,12.611968300783937,16.19072338003409
72,111.10975514370402,343.0408295961008,7.241169751860773,9.645490120536152,11.823534042983525
73,643.823957897718,30.059284001806354,14.5601968579971,19.242545128056385,22.621856153687077
74,832.5558466973689,489.29757510683316,6.858052764867433,8.031687706469837,10.337050943838953
75,788.6215719852781,621.4840353269468,11.004938229515332,15.379398783730577,17.660627007624125
76,925.0789453740667,198.2163956571439,15.283680629562518,18.96138683825947,21.46957901399481
77,629.8446659137313,43.875599944092734,10.915955220298278,14.937827566545796,17.97897516486457
78,912.1302950609461,615.5938646974897,9.532916182662573,13.279301801129632,16.487056573955847
79,574.1737841243078,330.6839958580363,11.287352612274399,15.579146243945688,18.09975715941583
80,437.9245958458304,270.61516581382307,7.2645752703758015,9.566540776880746,12.390937659066259
81,152.4730931563465,702.7432097821585,14.682684372998173,17.50708092625721,19.4258006022624
82,468.60350113557394,891.3441029145532,12.343499120203374,14.438549461694496,16.84165870109208
83,536.6271645901888,106.98039720040897,5.396743387571,6.219911255610649,7.539963977889722
84,86.52120655058049,22.339852882813037,12.451920826441151,15.525302471804634,19.940135061795804
85,335.80878886972,477.89821291355184,12.87701019519246,18.335251488337867,23.460573089718874
86,386.45200282996615,884.8021633121601,8.006406093918022,11.281295762156425,13.7777614892303
87,904.2967215086429,102.14332570271145,6.406627884884561,7.43313982013772,8.218436568212027
88,195.93584656326502,895.9521905951627,5.281562632987646,6.776434865555798,8.007001426807523
89,417.296333121133,364.8074129183849,6.283071566384036,8.194187599489823,9.838682767900828
90,760.9177001626294,464.51577265157584,8.318898097339373,9.438850163118945,10.527914540111606
91,271.44542836742767,544.8940662611928,12.709900856113864,17.872572209396427,21.240221016617387
92,302.5756952038168,24.442703464978898,9.892372864762747,13.574072048147643,16.54724795199463
93,998.3021395294111,525.4626721745657,6.766813052498289,9.155493819643205,11.062153318264372
94,8.2243308283233,984.1779183591365,11.66824096118927,14.19984453574996,15.644728804865196
95,562.6541395791633,494.8621010974049,11.014638366644002,12.795366444019544,14.624576629839272
96,907.282767052925,316.01395937726153,13.06366113964134,14.830197622365214,16.56841653507281
97,327.55472804922726,708.5775991634358,4.476217025589258,5.113550917523933,6.250141969584264
98,228.60616592695894,448.1807386853661,7.235668038376883,9.476691097482956,10.540459316012841
99,395.0066883767589,81.17556716476359,10.342344696630647,12.174226619954016,15.53685696952582
100,232.92638830635372,319.4384179066423,11.741447916644793,14.319861909895563,16.007999215113095
101,734.196372907134,194.71865709712532,7.062036084093335,7.888291233336176,9.003549911797979
102,58.01799417945208,708.3172574379186,8.211286832002717,9.721351160438635,11.549680816310206
103,629.3933374446055,860.6514281974105,9.650338968203705,12.860585829395443,15.571503220609056
104,899.004973124452,847.9276667468561,8.035867466576027,9.511575724043727,10.486582017036005
