# instance_id=u10_t150,n_usvs=10,n_tasks=150,seed=2026052601
# battery_capacity=3415.8055113673,battery_policy=max_single_trip_energy,battery_safety_factor=1.20,max_single_trip_energy=2846.5045928061,farthest_task_id=26,map_width=1000,map_height=1000,speed=5.0,charge_time=10.0,energy_cost_per_distance=1.0,energy_cost_per_task_time=5.0
task_id,x,y,t1,t2,t3
0,747.7696916296895,132.4252829236422,10.039663713118285,13.443164807999555,15.49293005486043
1,205.47756853413267,481.8021771030112,15.941747686497402,18.161148762446647,20.16862486480039
2,774.237719161756,691.4325834355789,10.421582956034463,12.584606972989526,14.58848031946175
3,209.4930091771291,666.4055379724691,8.348268058572438,9.549922339728012,11.882331816740132
4,840.3982812489008,255.33712784625175,7.703471929688664,10.234674051535404,12.154436483556335
5,799.0922122882213,167.52689158110567,11.555645950678414,14.809448985006167,17.017462639919913
6,155.6394176730308,517.6624757270608,8.87991342305379,9.945150087917558,11.533599358071749
7,959.1126504665243,586.9810592769114,12.186900661833773,15.356516927300401,19.11121366078043
8,560.0555896184084,352.7115352058738,9.218664965133513,11.642016689348674,15.010664802719225
9,565.0145609958978,720.5372731545472,13.288205266342734,18.85651499935662,21.09058964639873
10,15.226728431670722,509.1758941329443,10.909628820371449,14.467738712294036,17.259855403592272
11,682.0520478650878,966.7475730821483,12.808010341067236,14.577190509274983,16.206854484208357
12,592.9881451873067,740.863725863152,13.299739403247276,17.13738929405555,19.20516281757279
13,771.9714861411127,623.5281085638392,11.634124227756903,13.47852728708491,15.508097710991104
14,455.26210795361465,843.4983215816819,15.448349098603591,19.07664596149031,24.328223989677635
15,444.1136359866117,744.6999260270032,13.961699713592775,16.525020393970216,21.248390530390104
16,70.67245277770739,793.5205093860583,12.961554158719306,16.014147317422918,19.594040502699738
17,180.35020196640139,684.7777216678635,6.841784991711304,7.668839493244388,9.903352503748689
18,277.21565624757517,970.9304906870912,11.180141586329302,15.896722338064595,17.835205077818845
19,45.997201463260026,692.8464410200387,10.281442263433068,12.87342860943702,14.71840031565785
20,270.24856498938544,173.05220743752724,5.78257380153926,7.182619664104505,8.532407688346666
21,149.1412683424861,672.673776096321,7.821077090054262,11.1060531553195,12.462126286956067
22,825.3280199484436,668.8813294332879,6.056407662637756,8.629504684024702,10.046114378527973
23,582.7567494920236,680.8689824513367,4.488110867396851,5.5744580266216985,6.470515878637813
24,550.0273782265147,85.26324743109303,7.642475797451884,8.749382507392568,10.295150200633222
25,965.5827876640212,507.4935098592215,8.223808110273206,10.772977935804061,13.35177608504809
26,958.4738772198011,994.4161020576048,14.46035449778123,16.346704310038504,20.232944317084037
27,648.5881785164449,927.7861348966445,8.052512267295924,10.085839119955043,12.25857364833706
28,124.08860997004045,958.1606810624837,5.7943199132903755,8.22989888411988,9.83680066389454
29,127.12126922131462,866.0996330522265,12.946090390042645,15.627278114488636,19.567858668906663
30,81.85940544591774,142.13192936751074,3.6842275209834576,5.160563388680585,6.658669104143209
31,404.94632201156145,480.9799162462153,8.038467526915401,10.924471705873717,13.27318950248354
32,736.4089827926707,631.3308994028514,15.451115997523651,19.489139587089575,24.548026884930916
33,358.9560465979184,898.6856263622917,7.049283172767866,8.3729554661234,9.73855860250077
34,111.42803305443837,105.28892269782475,13.176515309369785,17.681801910154,20.028668319777314
35,723.4579516412406,136.14598966073953,12.164329752868444,13.656079555278966,16.12725975481262
36,263.91676162520474,639.8062783393968,10.53411209397055,14.676997129433303,19.03005442040554
37,67.23983053190585,29.023695611324342,9.69140971340919,13.450293098856495,16.27541709944675
38,450.6457136386699,598.5791169069539,5.561486858176748,7.400027921093796,8.865551708432562
39,819.4425368058338,928.9406642061573,16.367592954389856,18.654272810748715,20.984441080111885
40,277.76995824421124,106.1990269296098,13.655780456544631,17.214721099352367,22.30324131014066
41,82.2361677103629,545.0346320483192,8.885146490214204,12.593926057584437,15.669484261358102
42,821.1509283422176,717.3986160995456,8.350113955058774,9.330429220721584,11.02416000137817
43,664.10450733237,870.0255693187938,7.370973519602421,8.414570338918027,10.778921659238923
44,320.26005298154445,568.2580324397553,7.499785769111326,8.855856255958706,10.438732043596284
45,397.59331259666095,978.4352501921641,13.581893696360533,18.458681812758364,22.135593556294264
46,331.43831829617943,826.105173271992,7.7223777699333835,8.627858854844021,10.91756616339451
47,738.5748183082771,936.602325695132,9.239002609094147,12.764224143567018,14.422616381612636
48,170.4232050044886,170.75069457803716,8.49974060389468,12.005669531935087,14.528772250723133
49,224.6331377259636,908.0503783059136,14.12748722848888,16.429779776447138,18.166717434102534
50,686.0858319967243,456.3773821450583,7.234503523405311,8.822233082708282,11.047741312859825
51,527.3644813528769,354.8907604125654,13.334688821758066,15.6462439812288,19.71880474856948
52,827.1965257804362,229.0225289795077,16.2187622352444,19.80702268663512,22.761987477466967
53,407.74210667605416,983.3626683374303,15.386130553600664,19.662625632311933,22.38456688362699
54,210.95328101956923,526.4886734812595,15.485601266767246,19.606892144655895,21.993120731627958
55,72.7145855236444,577.9955219016657,11.043585415186685,13.86755666387359,15.317468798548838
56,486.34823077903997,17.919152803110627,7.4151173539117154,9.520485008399769,10.859039147364523
57,980.0598729481571,416.6773456387841,16.33424272868255,19.281094459833557,21.909567292994943
58,857.7275649042766,769.0539270172326,14.394858258964183,18.151396098293176,21.305459061513307
59,958.2724647042047,309.2642605392974,8.705500020841619,12.219339698159374,13.595613293005528
60,785.664693335558,631.9899083269122,11.448103317636152,14.598211733756827,17.428080950777137
61,51.091750334691824,709.0523815404124,14.249812302687452,18.587561899184,20.481596409983997
62,54.36533783923758,463.9463084500335,14.724849682165782,17.84255067587428,22.222501941156953
63,487.4327133134342,383.4151962802166,5.5934258194947475,6.947843680639486,8.574167827973659
64,39.11379259977876,550.1050331285004,13.72437760534881,17.020694444090303,21.01328634009673
65,357.55360596024457,649.4451269052362,7.943488551653995,8.86769095947462,11.322891600536602
